slang_term,text,literal_meaning,slang_meaning,confidence,gpt_explanation,likes,date,link,owner_id,post_id,gpt_sense,classification,model_response
треш,"ЛЮБЛЮ стиль «треш полька» и Я могу помочь тебе воплотить мечты в реальность 🫰
Стиль «треш полька» идеально подойдет тем, кто ценит экспрессию, бунтарский дух и оригинальный визуальный язык.",trash (garbage),something wild/crazy,HIGH,"«Топ» в данном случае используется в значении «лучший, превосходный», что является сленговым употреблением.",19,2025-10-19,https://vk.com/wall-223617932_256,-223617932,256,slang,Yes,Yes
треш,"Танец с Татьяной - это всегда не предсказуемо-романтично, при этом и треш и драйв присутствует в полном объёме. 

Это похоже на негадонное и нежданное романтическое приключение где не будь на дорогом курорте 🤩😃😁❤️‍🔥

#бачатаумарата
#бачатавелабуге",trash (garbage),something wild/crazy,HIGH,"«Бомба» используется в смысле отличного качества или отличного товара, а не буквальной взрывчатки.",1,2025-10-19,https://vk.com/wall-94434937_739,-94434937,739,slang,Yes,Yes
треш,"Аню и Димаса хотели обвинить в краже миллиона рублей и аккаунта 😳 

Во время съемок ролика в капсульном отеле ребята тусили в общей гостиной для всех постояльцев. Один мужчина оставил на столе свой ноутбук, а когда вернулся стал уверять, что кто-то взломал его профиль в Телеграме и украл лям с криптокошелька. Димасу показалось странным поведение незнакомца, он уверен, что тот хотел их развести. К счастью, мужчине показали записи с камер, и он успокоился.

Треш?

#аняищук #димасблог",trash (garbage),something wild/crazy,HIGH,"«Золотые руки» — выражение, которым описывают человека, обладающего исключительными навыками или талантом в своей работе.",89,2025-10-19,https://vk.com/wall-202999373_897974,-202999373,897974,slang,Yes,Yes
треш,"кто делает в гусеве маникюр желательно какие нибудь треш дизайны??дайте пожалуйста ссылки на мастеров  
анон😔",trash (garbage),something wild/crazy,HIGH,«Ад» используется в сленговом значении как метафора для описания тяжелых испытаний или трудного периода.,5,2025-10-19,https://vk.com/wall-210866587_40551,-210866587,40551,slang,Yes,Yes
треш,"Сегодня выходной... Но учителя НЕ отдыхают! А гадят жизнь своим ученикам! Треш, трешаковый, трешак!

https://onlinetestpad.com/o7jhdfajt3goi",trash (garbage),something wild/crazy,HIGH,"«Лайк» используется в значении 'положительная оценка' или 'одобрение' в социальных сетях, а не в буквальном значении.",1,2025-10-19,https://vk.com/wall831621362_996,831621362,996,slang,Yes,Yes
треш,"Иггдрасил - древо жизни в северном эпосе... В данном случае в модерновой трактовке стиля треш-полька... Парень - молодец, несмотря на юный возраст, терпел весьма спокойно) Хотя кое-гдев том мете ощущения далеко не из приятных... )
Мастер Владимир 
Запись к мастеру:8-903-448-32-66 
vk.com/album5236227_241775859 
__________________________ 
#Instagram: www.instagram.com/churutkin_vladimir
 
Записывайся к другим нашим мастерам: 
Мастер Юра: 8-918-437-10-73",trash (garbage),something wild/crazy,HIGH,"«Бомба» значит «великолепный, очень хороший» — сленговая положительная оценка качества.",3,2025-10-19,https://vk.com/wall-19308274_4209,-19308274,4209,slang,Yes,Yes
треш,"Весь интернет в последние дни обсуждает кусок из интервью Ивана Дорна, где он рассказывает, что ходит перед своей десятилетней дочкой голым…

Аргумент: «не так страшен чёрт, как его рисуют». 

Видели уже этот треш? У меня что-то даже слов нет, но я полностью согласна с Ольгой Василенко.

Подпишись 🐝",trash (garbage),something wild/crazy,HIGH,"«Космос» используется в сленговом значении, как что-то невероятное или потрясающее, не буквально как космическое пространство.",180,2025-10-19,https://vk.com/wall-211160964_289533,-211160964,289533,slang,Yes,Yes
треш,"14-летний ты, увлеченный готикой (во всех смыслах), треш-металлом и философией постмодернизма, когда мама говорит, что на улице холодно и настала пора надевать твою лучшую шапочбку",trash (garbage),something wild/crazy,HIGH,"«Бомба» используется для описания чего-то очень крутого или впечатляющего, не имеет отношения к взрывчатому устройству.",24,2025-10-19,https://vk.com/wall-122129380_360743,-122129380,360743,slang,Yes,Yes
треш,"Самому крутому имениннику ЕГОРУ 11ЛЕТ🥳🤩👻Отметили очень весело😂с конкурсами, танцами, разбили Пиньяту😜наелись сладостей, а ТРЕШ коробка🎁 и НЕОНОВОЕ ШОУ это просто СУПЕР веселуха🤣Классный День Рождения👍👍👍",trash (garbage),something wild/crazy,HIGH,"«Золотая осень» не обозначает буквально осень из золота, а описывает период осени с яркой и красивой листвой.",2,2025-10-19,https://vk.com/wall-221492729_512,-221492729,512,slang,Yes,Yes
треш,"Ещё кадры от бойцов. Тоже 18+ (хотя, никакого треша на видео нет, но вы все понимаете). 
 
Я публикую их, чтобы ни у кого не осталось сомнений: боевые действия реальные, они идут, наши в ежедневном режиме отстаивают интересы России. Им нужна поддержка. Присоединяйтесь к региональному сбору Народного фронта ""Всё для Победы!"" (http://2vdp.ru/z3MRz) .",trash (garbage),something wild/crazy,HIGH,"«Треш» используется в значении «жесть, нечто ужасное или безумное», что соответствует сленговому употреблению.",7,2025-10-19,https://vk.com/wall859486978_1315,859486978,1315,slang,Yes,Yes
треш,"Вот официальная версия всего этого треша в новостях! 
ВИНОВАТЫ НЕЙРОСЕТИ!!!!

Пруфы: https://t.me/+xaPHiiHe_pliYzFi",trash (garbage),something wild/crazy,HIGH,"«Круги ада» используется как метафора для описания крайне тяжелых, полных испытаний и опасностей условий.",6,2025-10-19,https://vk.com/wall-54683887_461222,-54683887,461222,slang,Yes,Yes
треш,"Для того, чтобы описать степень треша, угара и безумия мини-сериала «Новый вишневый вкус» Ника Антоски от «Netflix» (вышел в 2021 году), достаточно одного предложения. Главная героиня этого сериала периодически блюет котятами. Ну, еще можно уточнить: это не мило, не смешно, не абсурдно, это максимально дико, гадко и странно. Автору этих строк хватило бы и вот такого вот короткого ...",trash (garbage),something wild/crazy,HIGH,"«Дичь» означает нечто странное, нелогичное или абсурдное, используется в переносном смысле, не буквально.",0,2025-10-18,https://vk.com/wall-212452174_5353,-212452174,5353,slang,Yes,Yes
треш,"Не запланированный постинг.

Всё сказано в описании видео, в самом названии видео и в скриншоте.
Дополнительно - и это, только то, что кто-то Заметил, а сколько ещё на самом деле Не замеченного? Пиздец!
Вот даже шока от такой дичи, уже нет, видели, ибо многое, знаем многое, но, чтобы настолько всё было Плохо в этом ГрадоБурге - кринж, треш, ахтунг!
Позор!

Derharlen...",trash (garbage),something wild/crazy,HIGH,"«Золотой» в данном контексте используется метафорически для обозначения высокой ценности или качества, а не в буквальном смысле драгоценного металла.",1,2025-10-18,https://vk.com/wall551357971_1233,551357971,1233,slang,Yes,Yes
треш,🤣ТРЕШ ИСТОРИИ ИЗ ШКОЛЫ⚡*B3 PLAY*,trash (garbage),something wild/crazy,HIGH,"«Бомба» используется как сленговое выражение для обозначения чего-то отличного, качественного.",23,2025-10-18,https://vk.com/wall-230562212_2431,-230562212,2431,slang,Yes,Yes
треш,"Пересылаем тем мастерам, кто считает что кислотный и щелочной в одну процедуру полный треш😂",trash (garbage),something wild/crazy,HIGH,"«Космос» используется для обозначения сильных, возвышенных или положительных эмоций, не имея отношения к буквальному космосу.",1,2025-10-18,https://vk.com/wall-195601974_3433,-195601974,3433,slang,Yes,Yes
треш,Продам за 2к испару неделя бак без трешен,trash (garbage),something wild/crazy,HIGH,В данном контексте «лёд» является сокращением от «светодиодный» и используется в автомобильной среде для обозначения LED-оптики.,0,2025-10-18,https://vk.com/wall-137979284_80543,-137979284,80543,slang,Yes,Yes
треш,"Водила с 15! Ты ненормальный! Последний рейс! И ты просто развернулся и уехал, хотя люди стояли и ждали, пока ты приедешь! Никакого порядка! Просто треш с автобусами в городе!",trash (garbage),something wild/crazy,HIGH,"""Золото"" в данном контексте относится к выигранной медали или награде, не буквально к драгоценному металлу.",12,2025-10-18,https://vk.com/wall-122332203_554564,-122332203,554564,slang,Yes,Yes
треш,"Треш
ЗИМА, ЧТО ЛИ ????🤧🤒🥶
НЕТ, ОСЕНЬ 🍂🍂🍂",trash (garbage),something wild/crazy,HIGH,"«Треш» означает беспорядок, хаос или сложную ситуацию, используется в переносном смысле для описания трудной обстановки.",11,2025-10-18,https://vk.com/wall706062473_154,706062473,154,slang,Yes,Yes
треш,Наступают треш дисциплины. Как прошел 7 семестр обучения на журфаке ВГУ?,trash (garbage),something wild/crazy,HIGH,"«Дичь» используется в качестве сленга, чтобы выразить что-то абсурдное или нелепое. Не имеет отношения к охотничьим животным.",0,2025-10-18,https://vk.com/wall-229583995_6,-229583995,6,slang,Yes,Yes
треш,"Совсем народ обнаглел !Не ценят то,что имеют !все на помойку несут ,а потом жалуются ,что им жить не на что …Треш одним словом !Приличные туфельки ,я взяла себе ,чего добру пропадать !Но нынешним женщинам нужно быть более рациональными!А то покупают все на валбэрисе,а потом выкидывают !
Анон
https://vk.com/wall-65379081_1376714",trash (garbage),something wild/crazy,HIGH,"«Бомба» обозначает что-то очень хорошее или качественное, высокая положительная оценка.",151,2025-10-18,https://vk.com/wall-167597091_1240745,-167597091,1240745,slang,Yes,Yes
треш,"Совсем народ обнаглел !Не ценят то,что имеют !все на помойку несут ,а потом жалуются ,что им жить не на что …Треш одним словом !Приличные туфельки ,я взяла себе ,чего добру пропадать !Но нынешним женщинам нужно быть более рациональными!А то покупают все на валбэрисе,а потом выкидывают !
Анон",trash (garbage),something wild/crazy,HIGH,"«Мясо» в данном контексте, вероятно, относится к чему-то жесткому, агрессивному или насыщенному, связано с музыкой или контентом.",53,2025-10-18,https://vk.com/wall-65379081_1376714,-65379081,1376714,slang,Yes,Yes
треш,"БАДДИМУВИ Фильмы#5 Обзор сериала Ходячие мертвецы | гость Антон Борисов
Атмосфера безысходности в постапокалиптическом мире
Харизматичные персонажи
Затянутость? Повторяющиеся сюжетные ходы?
Обсуждаем все сезоны сериала с нашем гостем, стэндап комиком Антоном Борисовым.ТРЕШ ОБЗОР🎬
Как вам выпуск? Пишите свои комментарии.",trash (garbage),something wild/crazy,HIGH,"«Бомба» значит «супер, классно, отлично» — положительная оценка модели, не буквальная взрывоопасная бомба.",12,2025-10-17,https://vk.com/wall9768998_5476,9768998,5476,slang,Yes,Yes
треш,"Бэмби больше не милый оленёнок — на экраны вышел жёсткий хоррор «Бэмби: Лесной кошмар» с рейтингом 18+
После гибели матери герой мутирует и устраивает кровавую расправу над людьми. Добрая сказка превратилась в трэш с чёрным юмором и лужами крови. Фильм получил 63% на Rotten Tomatoes. Зрители отмечают мрачную атмосферу, визуальную подачу и абсурд, творящийся на экране.
Годнота для любтелей треша.
#новости

#кино #сериалы #batflix",trash (garbage),something wild/crazy,HIGH,"«Золото» используется метафорически, чтобы описать что-то очень ценное и важное в жизни, не буквальное значение.",0,2025-10-18,https://vk.com/wall-211762512_14327,-211762512,14327,slang,Yes,Yes
треш,"Я не знаю, как он это сделал, но г-н Цукерберг со своим Threads по накалу треша и идиотии перещеголял одноглазников. 
Правда, у Марка сплошь творческие личности и уникальные снежинки, но концептуально это все тот же лютый пиздец с классами и сдобрымутромподписота. Лютая вещь, лютая. 
Подписывайтесь, ставьте классы и идите нахуй, ой, в смысле, с добрым утром!",trash (garbage),something wild/crazy,HIGH,"«Бомба» используется для обозначения чего-то очень крутого или классного, в данном контексте — одежды, которая очень нравится или популярна.",0,2025-10-18,https://vk.com/wall464311674_8287,464311674,8287,slang,Yes,Yes
треш,ЛЕВ ПРОТИВ - ХАРЧОК  БУХОЕ БЫДЛО  ТРЕШ В ПАРКЕ,trash (garbage),something wild/crazy,HIGH,«Лайки» — сленговое обозначение отметки «нравится» в социальных сетях.,2,2025-10-18,https://vk.com/wall-232818195_448,-232818195,448,slang,Yes,Yes
треш,ЛЕВ ПРОТИВ - ТРЕШ  РAЗДEЛАCЬ В ПАРКЕ  ПРИЕХАЛА ПОЛИЦИЯ,trash (garbage),something wild/crazy,HIGH,"«Космос» используется в значении «что-то невероятное, потрясающее, удивительное», не в буквальном смысле.",0,2025-10-18,https://vk.com/wall-229949551_584,-229949551,584,slang,Yes,Yes
треш,классика боливуда по распостранению любви господа в хрониках ежедневного треша и программирования = с 5 го ли века так - конечно не ясно,trash (garbage),something wild/crazy,HIGH,«Топ» используется в значении «самый лучший» в контексте указания на высокую квалификацию мастера.,0,2025-10-18,https://vk.com/wall986628_33334,986628,33334,slang,Yes,Yes
треш,ГОРА ЖАРЕНОГО СЫРА - ЭТО ПОЛНЫЙ ТРЕШ？ ｜ Проверили САМЫЕ ВИРУСНЫЕ рецепты известных блогеров!,trash (garbage),something wild/crazy,HIGH,"«Лайк» используется в значении отметки «нравится» в социальных сетях, это не буквальное значение слова.",0,2025-10-18,https://vk.com/wall-232230479_9086,-232230479,9086,slang,Yes,Yes
треш,какой же он красивый это просто треш я хочу плакать,trash (garbage),something wild/crazy,HIGH,"Фраза «бомбит говном» используется в переносном смысле и означает резкое или яростное высказывание, действия. Это не буквальное бомбометание.",237,2025-10-17,https://vk.com/wall-225898539_18088,-225898539,18088,slang,Yes,Yes
треш,"⚡️

Сегодня вечером, около 21:30, в ресторан ARVO и Сыроварню на Центральной площади нагрянул ОМОН. Официальной информации пока еще нет.

Если вы обладаете какой-либо информацией о произошедшем, пишите в комментариях.

Фото: ЗЕЛЕНОГРАД ТРЕШ (telegram-канал)

[club25770294|zelenogram | подписаться]",trash (garbage),something wild/crazy,HIGH,"«Треш» используется в значении «хаос, беспредел, невероятная ситуация», метафорически описывая хаотичность жизни, а не буквальная помойка.",23,2025-10-17,https://vk.com/wall-25770294_84005,-25770294,84005,slang,Yes,Yes
треш,"Закиньте в чаты
Там где нету треша сильного
И предательства",trash (garbage),something wild/crazy,HIGH,"«Дичь» означает «что-то странное, нелепое или несерьезное», не связано с буквальным значением.",14,2025-10-17,https://vk.com/wall1056317834_275,1056317834,275,slang,Yes,Yes
треш,"СЪЕМКА В НОГИНСКЕ
   
СРОЧНЫЙ ДОБОР 
ЗАВТРА 
18 октября (🚨) 
Время уточняется, обед ориентировочно, автовокзал Ногинск 

Для популярного канала на YouTube 📺   ❕

БЫТЬ ГОТОВЫМИ К ТРЕШ СЪЕМКАМ!!!! Если не готовы — не подавайтесь 🙏🏻 

Ищу:

ОХРАННИК со своим байком — 7000
ХУЛИГАНЫ:
Школьник (15-18) — 2500
Школьник (15-18)— 2500

Занятость : 2-4 часа 

Заявки в лс 
(актуальное фото, возраст, рост, размер одежды, визитка)

Пожалуйста, читайте внимательнее! Это НОГИНСК  (МОСКОВСКАЯ ОБЛАСТЬ) 📺",trash (garbage),something wild/crazy,HIGH,"«Золото» используется метафорически, чтобы описать состояние осени в душе как что-то ценное или прекрасное.",1,2025-10-17,https://vk.com/wall-201695421_7502,-201695421,7502,slang,Yes,Yes
треш,🙄Протесты в Портленде - это просто какой-то отдельный вид треш-искусства. И вот вам новый перфоманс: голый лежачий протест велосипедистов.,trash (garbage),something wild/crazy,HIGH,"«Треш» здесь используется в значении «что-то плохое, безумное или неприятное».",2,2025-10-17,https://vk.com/wall31103169_3982,31103169,3982,slang,Yes,Yes
треш,"#KizilcikSerbeti #КлюквенныйЩербет

Это треш, как мне их жалко💔Причём он ведь точно не сбивал эту девушку. Но пока это выяснится, их снова проведут через семь кругов ада😭

💥",trash (garbage),something wild/crazy,HIGH,"«Бомба» используется в смысле «отличное качество» или «что-то замечательное», не буквальная бомба.",5,2025-10-17,https://vk.com/wall314585342_13499,314585342,13499,slang,Yes,Yes
треш,"Тотальный разнос в мирный субботний вечер удался!! 😎
Злые Собаки атаковали яростным Death metal публику, обрушив на наши головы волну треша и мощного звучания. 🔥
Спасибо вам, друзья! Рады будем увидеть вас на следующем фесте! ⚡⚡⚡",trash (garbage),something wild/crazy,HIGH,"«Бомба» значит «что-то очень хорошее, отличное» — в данном контексте оценка качества купальника, не буквальное взрывное устройство.",6,2025-10-17,https://vk.com/wall-232537107_19,-232537107,19,slang,Yes,Yes
треш,"💬 Почему на фото у мастера ресницы идеальные,
а через пару часов у клиента — *треш, барашки и заломы*?

Дочь ученицы из Англии не дождалась пока мам отучится и сходила на Лами к другому мастеру. 

Что, как, почему уже у меня в канале для мастеров https://t.me/Rassomaxinapomogator/901",trash (garbage),something wild/crazy,HIGH,"«Бомба» используется в значении «отличного, высокого качества».",8,2025-10-17,https://vk.com/wall233620711_1613,233620711,1613,slang,Yes,Yes
треш,"В роблокс добавили новую треш эмоцию 😱

Ставь лайк, если новость, которую мы действительно заслужили 🌚",trash (garbage),something wild/crazy,HIGH,"«Дичь» используется в значении чего-то странного, нелепого или шокирующего, не буквальное значение.",3,2025-10-17,https://vk.com/wall-175414432_177443,-175414432,177443,slang,Yes,Yes
треш,"Здравствуйте подскажите, бывший муж служит в части нашей российской,которая в Гюмри, Армении,там наша база, суд назначил алименты, пристав не может найти концов кому постановление отправить, на запросы не отвечают, письмо на часть потерялось(не без помощи бывшего я так подозреваю, там панибратство процветает) подскажите может кто знает что делать кому отправить? Уже 10 мес никак не можем добиться алиментов, муж служит, зп получает,какой то треш",trash (garbage),something wild/crazy,HIGH,"«Космос» в сленговом значении — что-то невероятное, восхитительное, потрясающее.",3,2025-10-17,https://vk.com/wall-112127439_245591,-112127439,245591,slang,Yes,Yes
треш,Клип Человые Котики вышел хотя в конце клипа произойдёт треш сами все увидите!,trash (garbage),something wild/crazy,HIGH,"«Дичь» используется в значении «несусветица, что-то невероятное или абсурдное» — это сленговое выражение возмущения или недоумения.",0,2025-10-17,https://vk.com/wall746730039_471,746730039,471,slang,Yes,Yes
треш,"треш-обзор фильма ""Адреналин"" [film-OFF/фильмофф]",trash (garbage),something wild/crazy,HIGH,"«Топ» используется в значении «лучшие, главные», что является сленговым выражением.",4,2025-10-17,https://vk.com/wall-226894514_113,-226894514,113,slang,Yes,Yes
мясо,ВНИМАНИЕ!!! ГВОЗДИ С МЯСОМ!!!,meat,brutal action (in games/movies),HIGH,"В данном контексте «бомба» используется в смысле «что-то очень классное, эффектное» — яркая положительная оценка, не буквальное взрывное устройство.",0,2025-10-19,https://vk.com/wall636264226_6963,636264226,6963,slang,Yes,Yes
мясо,"На популярном турецком курорте туристов удивило неожиданное зрелище, ставшее предметом обсуждения в соцсетях.

 Британская модель Кэти Прайс, остановившаяся в роскошном отеле «Sheraton Ataköy», решила искупаться в бассейне, несмотря на наличие гнойных ран на голове. 
 
Это зрелище шокировало отдыхающих. Один из них признался, что, увидев «скобы, удерживающие её скальп», принял решение больше не возвращаться в этот отель. 

Я бы после этого мяса в бассейн не пошла.",meat,brutal action (in games/movies),HIGH,"«Золото» используется в переносном смысле, обозначая чемпионат, успех — не буквально драгоценный металл.",1,2025-10-19,https://vk.com/wall-217782898_52041,-217782898,52041,slang,Yes,Yes
мясо,"🪱Параллель 🪱
🍁план🍁

Народы 
Насекомые 
Настольные игры 
Канцелярия 
Мясо 

Играем в комментариях",meat,brutal action (in games/movies),HIGH,"«Бомба» используется в значении «что-то очень крутое, впечатляющее, шедевр», не буквальное значение.",0,2025-10-19,https://vk.com/wall-36539180_12337304,-36539180,12337304,slang,Yes,Yes
мясо,"🔥 Иван Никонов в битве на голых кулаках, пошёл в жёсткую рубку против Абдуллы Рамазанова и замариновал лицо Абдуллы в кров@вое мясо..",meat,brutal action (in games/movies),HIGH,"«Ад» в данном контексте используется как пожелание зла или мести, а не в буквальном смысле места наказания.",96,2025-10-19,https://vk.com/wall-102150879_747737,-102150879,747737,slang,Yes,Yes
мясо,"🔥 Идёт активный набор в гильдию bugs GAMING

‼️Критерии:
     Актив в беседе и в игре 
     Умение играть кв, мясо

      Для вступления писать👇🏻
🙋🏻‍♂️  [id869293975|@id869293975]",meat,brutal action (in games/movies),HIGH,"«Космос» используется в значении чего-то изумительного, необычного и захватывающего, а не в буквальном смысле.",0,2025-10-19,https://vk.com/wall-228811790_854,-228811790,854,slang,Yes,Yes
мясо,"БАРНАУЛ ВЫ ЧЕЕЕЕЕ
МЯСО 90

СПАСИБО

quok.live",meat,brutal action (in games/movies),HIGH,"«Лайк» употребляется в значении положительной оценки или одобрения в социальных сетях, это сленговое значение.",31,2025-10-19,https://vk.com/wall-47428364_84428,-47428364,84428,slang,Yes,Yes
мясо,"мне интересно, а Херсон, да и большая часть области никак не хорошеет от бандеровской оккупации не из-за того что именно в ноябре 2022г. без боя был оставлен бандерлогам русскими войсками отошедшими на левый берег Днепра и в город, как и в области снова воцарился фашизм? к тому же из брошенных на правом берегу мужиков хренова прорва была отправлена насильно на мясо СВО не по той же причине решения одного дегенерала с самим ...?",meat,brutal action (in games/movies),HIGH,«Бомба» здесь означает что-то очень хорошее или отличное — положительная характеристика качества вещи.,0,2025-10-19,https://vk.com/wall93408937_100842,93408937,100842,slang,Yes,Yes
камень,Всем здравствуйте в субботу 25 октября будут соревнования по картингу! Приходите и поддержите наших ребят!!! Почему-то никто и нигде не освещает такое событие!!! Это КАМЕНЬ В ОГОРОД РУКОВОДСТВА ДДТ!!!,stone,something very solid/trustworthy,HIGH,"«Космос» обозначает что-то потрясающее, выдающееся, не буквальное значение.",0,2025-10-19,https://vk.com/wall344160360_1673,344160360,1673,slang,Yes,Yes
дичь,"Какие же бабы дуры, могу судить по своему району Полоцку и Новополоцке, такие же. Верят во всякую дичь, а когда они оказываются не правы упираются рогами и пытаются доказать обратное. Какой болван им дал прав больше чем мужикам!????))))🙂😁👹",game (wild animal),something crazy/weird,HIGH,"«Треш» относится к стилю полки, характеризующейся намеренной грубостью и простотой, сленговое значение в контексте описания стиля.",0,2025-10-19,https://vk.com/wall749016001_47329,749016001,47329,slang,Yes,Yes
дичь,"💬 Энтони Эрнандес отреагировал на вызов соотечественника Шона Стрикленда, заявив, что предпочел бы встретиться в октагоне с представителем ЮАР Дрикусом Дю Плесси. 
 
«Шон забавный. Он сумасшедший, постоянно несет какую-то дичь. Если он хочет драться со мной — пусть так и будет. Мне вообще без разницы. Но я бы хотел подраться с Дю Плесси, потому что бой против него точно выведет меня к чемпионскому поясу. Впрочем, думаю, оба боя приведут меня к титулу, так что мне все равно»",game (wild animal),something crazy/weird,HIGH,"«Бомба» используется в значении «очень хорошая, крутая» — положительная оценка подошвы кроссовок, не буквальная бомба.",2,2025-10-19,https://vk.com/wall-145206554_517518,-145206554,517518,slang,Yes,Yes
дичь,Место куда хочется приезжать))) погода и дичь очень радует))),game (wild animal),something crazy/weird,HIGH,"«Топ» в данном случае используется в значении 'высокое качество', 'классный'. Это сленговое выражение.",3,2025-10-19,https://vk.com/wall664915142_179,664915142,179,slang,Yes,Yes
дичь,"День рождения в семье охотника прошёл вооот так👍
Строго со шприцем(спрайтом)😉
Была ещё дичь(кроме я😂),но у меня запотела камера,когда я сфоткала её сразу из печи🙈
Пыс: выжившего рака назвали Джон Тривольта и попросили ещё пожить🙏",game (wild animal),something crazy/weird,HIGH,"«Дичь» используется в значении «необычное, странное», сленговое значение.",0,2025-10-19,https://vk.com/wall18595724_2249,18595724,2249,slang,Yes,Yes
дичь,"Воскресенье…
Дичь поспела 😀😅😂

Попробуем завтра? Потом расскажешь, что получилось 👏",game (wild animal),something crazy/weird,HIGH,«Лайк» используется как сленговое обозначение кнопки 'нравится' в социальных сетях.,3,2025-10-19,https://vk.com/wall-30805476_12086,-30805476,12086,slang,Yes,Yes
дичь,"Пару недель назад ездили в Дамхурц на базу ""Ветерок"". Без цели. На квадроцикле. Три дня без связи. Очень приятное место. Застали такой шикарный листопад в горах..) Я выкладывала рилс, там есть этот момент 🍁🌿 У нас до сих пор деревья зелёные, а на высоте уже осень. Благодаря синему коню пробирались в такую дичь, где следы зубров перемешаны со следами медведя. Красавица Лаба невероятных бирюзовых оттенков,мухоморы из сказки (специально для Марии😁).. Кайф😊
#biryustyukovatravel 
#пикзакан 
#кчр",game (wild animal),something crazy/weird,HIGH,"«Дать жару» используется в значении 'сильно, интенсивно заниматься чем-то', не про температуру.",15,2025-10-19,https://vk.com/wall-224506345_1434,-224506345,1434,slang,Yes,Yes
дичь,"Дичи вы все в этом городе,положенка ваша беременная,Жулье к этому не имеет отношение.Милиция смотрит как всегда здраво.Сучка,ты пацана завалила не за что.
 Ванечка мой дорогой,я эту мразь не признаю и близких его тоже.Мамочка,только не плачь.Серый я сделал все что мог.(Я даже на себя наговорил.Я все переживу.Наша Фамилия не может кантачиться.Умирайте гниды).",game (wild animal),something crazy/weird,HIGH,"«Золотые руки» — это устойчивое выражение, указывающее на высокое мастерство, а не на слово «золото» в буквальном смысле.",0,2025-10-19,https://vk.com/wall1058985330_689,1058985330,689,slang,Yes,Yes
дичь,"Сходили большой семьёй в национальный парк Зюраткуль, хоть видимости сегодня не было, но зато какой воздух.....благодать, ветра не было, достаточно тепло для конца октября, сходили прям таки отлично, нагулялись, пообщались, поели вкусную утку с перловкой, зарядились энергией и хорошим настроением на всю неделю!!! Очень круто когда получается так выбираться, это вам не рестораны, сауны, клубы и прочая дичь, это настоящий отдых!!!",game (wild animal),something crazy/weird,HIGH,"«Дичь» используется в переносном смысле, означающем «что-то необычное, странное», не имея в виду буквальный смысл слова.",4,2025-10-19,https://vk.com/wall227676027_724,227676027,724,slang,Yes,Yes
дичь,"❗В эти выходные в одном из баров Москвы произошла лютая дичь… 
 
Девушка сначала полностью разделась и начала танцевать на барной стойке, но потом произошел самый эпик... 
 
Если вк видео перестало грузить, то смотри в комментариях.",game (wild animal),something crazy/weird,HIGH,"«Бомба» используется в значении «очень крутое, качественное», а не в буквальном смысле взрывчатого устройства.",5,2025-10-19,https://vk.com/wall-147778833_1673278,-147778833,1673278,slang,Yes,Yes
дичь,"❗В эти выходные в одном из баров Ростов-на-Дону произошла лютая дичь… 
 
Девушка сначала полностью разделась и начала танцевать на барной стойке, но потом произошел самый эпик... 
 
Если вк видео перестало грузить, то смотри в комментариях.",game (wild animal),something crazy/weird,HIGH,"«Космос» используется для описания чего-то удивительного, невероятного или отличного от привычного, толкование не связано с пространством вне Земли.",4,2025-10-19,https://vk.com/wall-31675645_486668,-31675645,486668,slang,Yes,Yes
дичь,"❗В эти выходные в одном из баров Ижевска произошла лютая дичь… 
 
Девушка сначала полностью разделась и начала танцевать на барной стойке, но потом произошел самый эпик... 
 
Если вк видео перестало грузить, то смотри в комментариях.",game (wild animal),something crazy/weird,HIGH,"«На мясо» используется в значении отправки солдат на убой, то есть в ситуации с высокой вероятностью гибели.",26,2025-10-19,https://vk.com/wall-120206352_1591832,-120206352,1591832,slang,Yes,Yes
дичь,Это лютая дичь 😐 А ещё вернувшегося Христа лечат в психушках и травят таблетками от шизофрении 🤦‍♀️ Кто-то должен это остановить 😇,game (wild animal),something crazy/weird,HIGH,"«Треш» означает нечто ужасное, шокирующее, необычное, подходит для описания странных или экстремальных ситуаций.",0,2025-10-19,https://vk.com/wall70162873_33879,70162873,33879,slang,Yes,Yes
дичь,"🎭 По случаю поездки в [club5081750|Красноярский Театр Пушкина] затестили рестик [club226426207|JIL bresserie] Французская брассерия )  в интересном современном стиле искусства 🤷🏼‍♀️ (в котором мы совсем не разбираемся 😝) 
…красиво , уютно , вкусно , но для нас показалось много дичи и рыбы 😀 любители имейте ввиду 😉
Отличный культурный вечер ❤️ с [id781807016|Дима Дутчак] 
P.S: А как вы заставляете фотографироваться взрослых детей 😂",game (wild animal),something crazy/weird,HIGH,"«Лайк» используется в значении «положительная отметка или выражение одобрения в социальных сетях», не буквальное значение.",19,2025-10-19,https://vk.com/wall104145938_6338,104145938,6338,slang,Yes,Yes
дичь,"Что думали, что я сюда всякую дичь писать буду? НИЧЕГО ПОДОБНОГО. 🫠",game (wild animal),something crazy/weird,HIGH,"«Бомба» используется как сленг для обозначения чего-то классного, эффектного, необычного.",0,2025-10-19,https://vk.com/wall868011774_13,868011774,13,slang,Yes,Yes
